InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,TotalPrice,InvoiceDate,length_stockcode,length_invoiceno,invoiceno_letter1
538071,22585,PACK OF 6 BIRDY GIFT TAGS,1,0.0,,United Kingdom,0.0,2010-12-09,5,6,5
538072,22423,faulty,-13,0.0,,United Kingdom,-0.0,2010-12-09,5,6,5
538090,20956,?,-723,0.0,,United Kingdom,-0.0,2010-12-09,5,6,5
538161,46000S,Dotcom sales,-100,0.0,,United Kingdom,-0.0,2010-12-09,6,6,5
538162,46000M,Dotcom sales,-100,0.0,,United Kingdom,-0.0,2010-12-09,6,6,5
538348,22734,amazon,30,0.0,,United Kingdom,0.0,2010-12-10,5,6,5
538873,22734,amazon sales,20,0.0,,United Kingdom,0.0,2010-12-14,5,6,5
538877,21479,WHITE SKULL HOT WATER BOTTLE ,1,0.0,,United Kingdom,0.0,2010-12-14,5,6,5
538877,22112,CHOCOLATE HOT WATER BOTTLE,1,0.0,,United Kingdom,0.0,2010-12-14,5,6,5
538877,22356,CHARLOTTE BAG PINK POLKADOT,1,0.0,,United Kingdom,0.0,2010-12-14,5,6,5
539494,21479,?,752,0.0,,United Kingdom,0.0,2010-12-20,5,6,5
539611,85135B,Found,53,0.0,,United Kingdom,0.0,2010-12-20,6,6,5
539750,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,0.0,,United Kingdom,0.0,2010-12-21,5,6,5
539750,22652,TRAVEL SEWING KIT,1,0.0,,United Kingdom,0.0,2010-12-21,5,6,5
539750,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,0.0,,United Kingdom,0.0,2010-12-21,5,6,5
539750,21481,FAWN BLUE HOT WATER BOTTLE,1,0.0,,United Kingdom,0.0,2010-12-21,5,6,5
539856,22444,GROW YOUR OWN PLANT IN A CAN ,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,20724,RED RETROSPOT CHARLOTTE BAG,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,18098C,PORCELAIN BUTTERFLY OIL BURNER,2,0.0,,United Kingdom,0.0,2010-12-22,6,6,5
539856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,0.0,,United Kingdom,0.0,2010-12-22,6,6,5
539856,84968E,SET OF 16 VINTAGE BLACK CUTLERY,1,0.0,,United Kingdom,0.0,2010-12-22,6,6,5
539856,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,2,0.0,,United Kingdom,0.0,2010-12-22,6,6,5
539856,22518,CHILDS GARDEN BRUSH BLUE,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,84692,BOX OF 24 COCKTAIL PARASOLS,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,79321,CHILLI LIGHTS,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,48194,DOORMAT HEARTS,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,37333,"RETRO ""TEA FOR ONE"" ",1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22843,BISCUIT TIN VINTAGE GREEN,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22842,BISCUIT TIN VINTAGE RED,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22690,DOORMAT HOME SWEET HOME BLUE ,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,85099B,JUMBO BAG RED RETROSPOT,1,0.0,,United Kingdom,0.0,2010-12-22,6,6,5
539856,22685,FRENCH BLUE METAL DOOR SIGN 0,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22684,FRENCH BLUE METAL DOOR SIGN 9,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22686,FRENCH BLUE METAL DOOR SIGN No,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22682,FRENCH BLUE METAL DOOR SIGN 7,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22683,FRENCH BLUE METAL DOOR SIGN 8,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22681,FRENCH BLUE METAL DOOR SIGN 6,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22679,FRENCH BLUE METAL DOOR SIGN 4,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22678,FRENCH BLUE METAL DOOR SIGN 3,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22680,FRENCH BLUE METAL DOOR SIGN 5,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22677,FRENCH BLUE METAL DOOR SIGN 2,6,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22676,FRENCH BLUE METAL DOOR SIGN 1,5,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22666,RECIPE BOX PANTRY YELLOW DESIGN,7,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22650,CERAMIC PIRATE CHEST MONEY BANK,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22647,CERAMIC LOVE HEART MONEY BANK,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22626,BLACK KITCHEN SCALES,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22625,RED KITCHEN SCALES,7,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22624,IVORY KITCHEN SCALES,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22619,SET OF 6 SOLDIER SKITTLES,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22526,WHEELBARROW FOR CHILDREN ,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22525,CHILDRENS GARDEN GLOVES PINK,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22524,CHILDRENS GARDEN GLOVES BLUE,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22514,CHILDS GARDEN SPADE BLUE,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22512,DOORSTOP RACING CAR DESIGN,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22475,SKULL DESIGN TV DINNER TRAY,5,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22431,WATERING CAN BLUE ELEPHANT,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22428,ENAMEL FIRE BUCKET CREAM,4,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22426,ENAMEL WASH BOWL CREAM,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22374,AIRLINE BAG VINTAGE JET SET RED,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22375,AIRLINE BAG VINTAGE JET SET BROWN,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22371,AIRLINE BAG VINTAGE TOKYO 78,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22367,CHILDRENS APRON SPACEBOY DESIGN,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22360,GLASS JAR ENGLISH CONFECTIONERY,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22357,KINGS CHOICE BISCUIT TIN,7,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22350,ILLUSTRATED CAT BOWL ,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22072,RED RETROSPOT TEA CUP AND SAUCER ,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,21912,VINTAGE SNAKES & LADDERS,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,22550,HOLIDAY FUN LUDO,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,21888,BINGO SET,2,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,21539,RED RETROSPOT BUTTER DISH,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,21258,VICTORIAN SEWING BOX LARGE,3,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,21116,OWL DOORSTOP,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
539856,20719,WOODLAND CHARLOTTE BAG,1,0.0,,United Kingdom,0.0,2010-12-22,5,6,5
540010,22501,reverse 21/5/10 adjustment,-100,0.0,,United Kingdom,-0.0,2011-01-04,5,6,5
540012,22502,reverse 21/5/10 adjustment,-100,0.0,,United Kingdom,-0.0,2011-01-04,5,6,5
540100,22837,?,-106,0.0,,United Kingdom,-0.0,2011-01-04,5,6,5
540355,20724,RED RETROSPOT CHARLOTTE BAG,1,0.0,,United Kingdom,0.0,2011-01-06,5,6,5
540356,20724,RED RETROSPOT CHARLOTTE BAG,1,0.0,,United Kingdom,0.0,2011-01-06,5,6,5
540558,21258,?,-29,0.0,,United Kingdom,-0.0,2011-01-10,5,6,5
540564,22617,"mouldy, thrown away.",-2600,0.0,,United Kingdom,-0.0,2011-01-10,5,6,5
540638,72038P,damages,-990,0.0,,United Kingdom,-0.0,2011-01-10,6,6,5
540651,82599,?,-290,0.0,,United Kingdom,-0.0,2011-01-10,5,6,5
540673,21644,found,144,0.0,,United Kingdom,0.0,2011-01-10,5,6,5
540674,22837,Found,26,0.0,,United Kingdom,0.0,2011-01-10,5,6,5
540675,20748,Found,40,0.0,,United Kingdom,0.0,2011-01-10,5,6,5
540832,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,0.0,,United Kingdom,0.0,2011-01-11,5,6,5
540832,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1,0.0,,United Kingdom,0.0,2011-01-11,5,6,5
540832,84692,BOX OF 24 COCKTAIL PARASOLS,1,0.0,,United Kingdom,0.0,2011-01-11,5,6,5
540832,20724,RED RETROSPOT CHARLOTTE BAG,1,0.0,,United Kingdom,0.0,2011-01-11,5,6,5
540832,22423,REGENCY CAKESTAND 3 TIER,1,0.0,,United Kingdom,0.0,2011-01-11,5,6,5
540978,84050,counted,-310,0.0,,United Kingdom,-0.0,2011-01-12,5,6,5
541685,22351,Given away,-1400,0.0,,United Kingdom,-0.0,2011-01-20,5,6,5
541687,46000S,Dotcom,-300,0.0,,United Kingdom,-0.0,2011-01-20,6,6,5
541882,48185,?,-57,0.0,,United Kingdom,-0.0,2011-01-24,5,6,5
542225,85096,label mix up,-59,0.0,,United Kingdom,-0.0,2011-01-26,5,6,5
542361,85161,samples/damages,-20,0.0,,United Kingdom,-0.0,2011-01-27,5,6,5
542861,47591B,?,-207,0.0,,United Kingdom,-0.0,2011-02-01,6,6,5
543257,84611B,thrown away,-1430,0.0,,United Kingdom,-0.0,2011-02-04,6,6,5
543259,84612B,thrown away,-162,0.0,,United Kingdom,-0.0,2011-02-04,6,6,5
543260,84613A,thrown away,-230,0.0,,United Kingdom,-0.0,2011-02-04,6,6,5
543262,84614A,thrown away,-390,0.0,,United Kingdom,-0.0,2011-02-04,6,6,5
543827,84406B,incorrectly made-thrown away.,-64,0.0,,United Kingdom,-0.0,2011-02-14,6,6,5
544410,84997C,?,-741,0.0,,United Kingdom,-0.0,2011-02-18,6,6,5
544649,21621,?,-400,0.0,,United Kingdom,-0.0,2011-02-22,5,6,5
545160,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545160,22627,MINT KITCHEN SCALES,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545160,22625,RED KITCHEN SCALES,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545160,22559,SEASIDE FLYING DISC,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22470,HEART OF WICKER LARGE,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22374,AIRLINE BAG VINTAGE JET SET RED,2,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22371,AIRLINE BAG VINTAGE TOKYO 78,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22365,DOORMAT RESPECTABLE HOUSE,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22363,GLASS JAR MARMALADE ,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22360,GLASS JAR ENGLISH CONFECTIONERY,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22364,GLASS JAR DIGESTIVE BISCUITS,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22359,GLASS JAR KINGS CHOICE,2,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22357,KINGS CHOICE BISCUIT TIN,3,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22350,ILLUSTRATED CAT BOWL ,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22300,COFFEE MUG DOG + BALL DESIGN,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22064,PINK DOUGHNUT TRINKET POT ,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,21888,BINGO SET,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,21116,OWL DOORSTOP,5,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,20724,RED RETROSPOT CHARLOTTE BAG,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,20685,DOORMAT RED RETROSPOT,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,20652,BLUE POLKADOT LUGGAGE TAG ,3,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,20615,BLUE POLKADOT PASSPORT COVER,3,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,18098C,PORCELAIN BUTTERFLY OIL BURNER,6,0.0,,United Kingdom,0.0,2011-02-28,6,6,5
545176,22383,LUNCH BAG SUKI DESIGN ,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,85099F,JUMBO BAG STRAWBERRY,1,0.0,,United Kingdom,0.0,2011-02-28,6,6,5
545176,84968E,SET OF 16 VINTAGE BLACK CUTLERY,1,0.0,,United Kingdom,0.0,2011-02-28,6,6,5
545176,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,0.0,,United Kingdom,0.0,2011-02-28,6,6,5
545176,22676,FRENCH BLUE METAL DOOR SIGN 1,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,21899,"KEY FOB , GARAGE DESIGN",1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22524,CHILDRENS GARDEN GLOVES BLUE,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,84692,BOX OF 24 COCKTAIL PARASOLS,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,79321,CHILLI LIGHTS,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,37333,"RETRO ""TEA FOR ONE"" ",3,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22697,GREEN REGENCY TEACUP AND SAUCER,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22699,ROSES REGENCY TEACUP AND SAUCER ,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22698,PINK REGENCY TEACUP AND SAUCER,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22689,DOORMAT MERRY CHRISTMAS RED ,3,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22681,FRENCH BLUE METAL DOOR SIGN 6,2,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22678,FRENCH BLUE METAL DOOR SIGN 3,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22686,FRENCH BLUE METAL DOOR SIGN No,2,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22681,FRENCH BLUE METAL DOOR SIGN 6,3,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22677,FRENCH BLUE METAL DOOR SIGN 2,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22683,FRENCH BLUE METAL DOOR SIGN 8,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22676,FRENCH BLUE METAL DOOR SIGN 1,2,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22627,MINT KITCHEN SCALES,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22625,RED KITCHEN SCALES,4,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22624,IVORY KITCHEN SCALES,8,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22619,SET OF 6 SOLDIER SKITTLES,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22550,HOLIDAY FUN LUDO,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22473,TV DINNER TRAY VINTAGE PAISLEY,1,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545176,22475,SKULL DESIGN TV DINNER TRAY,3,0.0,,United Kingdom,0.0,2011-02-28,5,6,5
545236,22797,damages,-15,0.0,,United Kingdom,-0.0,2011-03-01,5,6,5
545401,21769,showroom,-5,0.0,,United Kingdom,-0.0,2011-03-02,5,6,5
545546,84249A,check,-150,0.0,,United Kingdom,-0.0,2011-03-03,6,6,5
545857,20681,MIA,-154,0.0,,United Kingdom,-0.0,2011-03-07,5,6,5
545875,21736,Adjustment,34,0.0,,United Kingdom,0.0,2011-03-07,5,6,5
545990,84598,check,-3000,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546010,22423,damages,-19,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546016,85172,Dotcom set,-675,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546018,85172,wrongly sold as sets,-600,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546020,85175,Amazon sold sets,-210,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546021,85175,dotcom sold sets,-345,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546023,85175,wrongly sold sets,-975,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546024,85175,? sold as sets?,-1200,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546025,85172,?sold as sets?,-600,0.0,,United Kingdom,-0.0,2011-03-08,5,6,5
546124,35610C,Thrown away.,-1121,0.0,,United Kingdom,-0.0,2011-03-09,6,6,5
546126,35611B,thrown away,-27,0.0,,United Kingdom,-0.0,2011-03-09,6,6,5
546129,35610B,thrown away,-541,0.0,,United Kingdom,-0.0,2011-03-09,6,6,5
546130,35610A,thrown away,-1277,0.0,,United Kingdom,-0.0,2011-03-09,6,6,5
546137,20893,damages/display,-197,0.0,,United Kingdom,-0.0,2011-03-09,5,6,5
546138,21815,?,-300,0.0,,United Kingdom,-0.0,2011-03-09,5,6,5
546139,84988,?,3000,0.0,,United Kingdom,0.0,2011-03-09,5,6,5
546140,21527,damages,-30,0.0,,United Kingdom,-0.0,2011-03-09,5,6,5
546142,40016,damaged stock,-1100,0.0,,United Kingdom,-0.0,2011-03-09,5,6,5
546145,21537,?,-80,0.0,,United Kingdom,-0.0,2011-03-09,5,6,5
546147,21320,broken,-63,0.0,,United Kingdom,-0.0,2011-03-09,5,6,5
546148,85049D,?,-100,0.0,,United Kingdom,-0.0,2011-03-09,6,6,5
546149,20866,?,-230,0.0,,United Kingdom,-0.0,2011-03-09,5,6,5
546152,72140F,throw away,-5368,0.0,,United Kingdom,-0.0,2011-03-09,6,6,5
546245,85185B,?,-259,0.0,,United Kingdom,-0.0,2011-03-10,6,6,5
546406,46000S,POLYESTER FILLER PAD 40x40cm,70,0.0,,United Kingdom,0.0,2011-03-11,6,6,5
